pr_id,title,html_url,repo,agent,status,topic_id,topic_name,aidev_task_type,outcome,outcome_reason,optimization_layer,perf_focus,inefficiency_antipattern,evidence_type,detection_method,reproducibility,material_reproducibility,regression_handling,boundary_tag,boundary_type,topic_difficulty,blocking,confidence,primary_concern,review_comment_bucket,review_dimensions,performance_evidence_in_review,antipattern_addressed,antipattern_in_fix,changes,file_count,commit_count,additions,deletions,review_count,review_comment_count,pr_comment_count,comment_total,linked_issue_count,has_linked_issue,lifespan_hours,fast_merge,has_revert,body_has_repro_steps,body_has_benchmark_table,body_has_numeric_perf_claim,has_formal_review,has_review_or_comment_text,evidence_gap,regression_detail,reproducibility_notes,performance_claim,notes,merge_reason_group,close_reason_group
3146857680,Switch DeepEquals stack to ArrayDeque,https://github.com/jdereg/java-util/pull/143,jdereg/java-util,OpenAI_Codex,merged,4,4,perf,merged,merged_small_scope_low_risk,runtime_library,stack_data_structure|deque_optimization,suboptimal_data_structure,narrative,code_reading,unknown,unknown,not_applicable,technical_stack,technical_stack,low,False,medium,none,no_review_text,,False,suboptimal_data_structure,none,19,1,1,13,6,0,0,0,0,0,False,0.0064,True,False,False,False,False,False,False,narrative_only_no_benchmark,No regression or review issues occurred.,No performance numbers or benchmarks provided; maintainer merged without requesting evidence.,Switching the stack from LinkedList to ArrayDeque improves performance of deepEquals and deepHashCode due to better memory locality and lower allocation overhead.,"Tiny single-commit ArrayDeque swap; self-merged instantly with no review, suggesting maintainer trust in low-risk micro-optimization.",small_scope_low_risk,scope_too_large
3146866702,Add destructor for arrow icons,https://github.com/forntoh/LcdMenu/pull/380,forntoh/LcdMenu,OpenAI_Codex,merged,,9,fix,merged,merged_small_scope_low_risk,runtime_library,memory_leak_fix|destructor_cleanup|raw_pointer_management,none,narrative,code_reading,insufficient,insufficient,ignore,technical_stack,technical_stack,low,False,high,rule_of_five_missing,correctness_or_bug,correctness|design_or_approach,False,none,none,17,2,1,15,2,1,2,2,4,0,False,0.251,True,False,False,False,False,True,True,narrative_only_no_memory_leak_test,coderabbitai CHANGES_REQUESTED suggestions for rule-of-five and smart pointers were not implemented after merge.,"No benchmark, no profiler, no leak reproduction; only narrative summary by CodeRabbit.",Fix memory leak by freeing dynamically allocated arrow icons on destruction.,"Single-commit destructor addition to free arrow icon memory; coderabbitai CHANGES_REQUESTED rule-of-five and smart pointer suggestions post-merge, not addressed.",small_scope_low_risk,scope_too_large
3146868385,Fix memory leak in ItemInputCharset,https://github.com/forntoh/LcdMenu/pull/381,forntoh/LcdMenu,OpenAI_Codex,merged,9,9,fix,merged,merged_small_scope_low_risk,application_control_flow,memory_leak|char_buffer_deallocation,none,narrative,unknown,insufficient,insufficient,fix_in_pr,process,process,low,False,medium,,no_review_text,,False,none,none,1,1,1,1,0,0,0,2,2,0,False,0.419,True,False,False,False,False,False,True,narrative_only_no_repro,The PR commit directly fixes the leak; no further regression was introduced.,No performance data or repro steps; only a terse summary in the PR body.,Prevent memory leak in ItemInputCharset::commitCharEdit by adding missing delete[].,"One-line fix adding delete[] in commitCharEdit; merged within 25 minutes with no human review, only bot rate-limit comment and CI memory delta report.",small_scope_low_risk,scope_too_large
3146870376,Improve putAll efficiency,https://github.com/jdereg/java-util/pull/146,jdereg/java-util,OpenAI_Codex,merged,,42,perf,merged,merged_small_scope_low_risk,data_structure,putAll_optimization|bulk_insert_path|map_backing_store,none,narrative,code_reading,partial,partial,not_applicable,technical_stack,technical_stack,low,False,medium,no_review_feedback,no_review_text,,False,none,none,77,2,1,77,0,0,0,0,0,0,False,0.006,True,False,False,False,False,False,False,narrative_only_no_benchmark,No regression issues were raised; the PR added regression tests proactively.,PR includes a regression test (CompactMapPutAllTest.java) but no performance measurements or before/after benchmarks.,Detect large bulk inserts in CompactMap.putAll and copy entries directly to a backing map to improve performance versus per-entry put.,Self-merged putAll bulk-insert optimization adding regression tests; no review or benchmark evidence.,small_scope_low_risk,scope_too_large
3146970822,Fix Unicorn animation blocking,https://github.com/onlook-dev/onlook/pull/2205,onlook-dev/onlook,OpenAI_Codex,closed,-1,-1,fix,closed,self_closed_no_review_engagement,frontend_ui,animation_blocking|idle_deferred_loading|request_idle_callback,none,narrative,unknown,unknown,unknown,not_applicable,technical_stack,technical_stack,low,False,medium,none,no_review_text,,False,none,none,19,1,1,18,1,0,0,2,2,0,False,0.1025,False,False,True,False,False,False,True,narrative_only_no_benchmark,"PR closed immediately, no regression handling.",No before/after benchmark or performance metrics; PR body lists environment setup but no perf evaluation steps.,Defer unicorn animation initialization to idle time to prevent UI blocking during load.,OpenAI_Codex deferred unicorn animation using requestIdleCallback; author closed PR after 6 minutes without review.,without_formal_review,closed_without_meaningful_review
3147123418,Improve ReflectionUtils caches,https://github.com/jdereg/java-util/pull/189,jdereg/java-util,OpenAI_Codex,merged,,22,refactor,merged,merged_small_scope_low_risk,runtime_library,cache_size_tuning|concurrent_collection|reflection_cache,none,narrative,unknown,unknown,unknown,not_applicable,process,process,low,False,low,none_no_review,no_review_text,,False,none,none,40,4,1,27,13,0,0,0,0,0,False,0.003,True,False,False,False,False,False,False,narrative_only_no_benchmark,No review issues to handle; merged immediately.,"The test command mvn -q test failed (command not found), and no benchmark or profiling data is provided. No review verified correctness or performance.","Improve ReflectionUtils caches by allowing size tuning via system property, using ConcurrentHashMapNullSafe, using fully qualified parameter keys, and adding failure logging.","Tiny reflection cache improvements merged instantly without review or performance evidence; test command failed, but no review feedback or performance data required.",small_scope_low_risk,scope_too_large
3147147049,Add unified performance message support to ntttcp test cases,https://github.com/microsoft/lisa/pull/3862,microsoft/lisa,Copilot,closed,-1,-1,feat,closed,closed_after_review_unresolved,testing_infrastructure,unified_perf_messaging|tcp_udp_metrics_reporting,none,narrative,code_reading,unknown,unknown,reject_close,technical_stack,technical_stack,medium,True,high,missing_metric_relativity,correctness_or_bug,correctness,False,none,none,97,2,2,97,0,1,1,0,1,0,False,19.437,False,False,False,False,False,True,True,domain_specific_attribute_omission,The PR was closed without merge after the unresolved review comment; no fix commits were added.,No performance benchmarks or test runs required; review was purely static code analysis.,Add unified performance message support for ntttcp test cases to improve test result reporting consistency.,"Copilot added observability methods; reviewer flagged missing MetricRelativity attribute for throughput_in_gbps, PR closed without follow-up fix.",after_review_iteration,other
3147149820,Improve UniqueIdGenerator,https://github.com/jdereg/java-util/pull/194,jdereg/java-util,OpenAI_Codex,merged,12,12,perf,merged,merged_small_scope_low_risk,application_control_flow,cpu_spin_reduction|logging_switch,busy_wait_cpu_spin,narrative,unknown,insufficient,insufficient,not_applicable,process,process,low,False,medium,,no_review_text,,False,busy_wait_cpu_spin,none,18,2,1,10,8,0,0,0,0,0,False,0.00278,True,False,False,False,False,False,False,narrative_only_no_benchmark,No regression handling needed; PR merged without issues.,"No benchmark, profiling, or before/after timing; only narrative claim of reduced CPU spinning.",Reduce CPU spinning while waiting for next millisecond in UniqueIdGenerator.,Single-commit JVM spin reduction merged by maintainer without review; no performance data provided.,small_scope_low_risk,scope_too_large
3147340923,Replace HashMap/HashSet with FxHasher versions across Rspack codebase,https://github.com/web-infra-dev/rspack/pull/10677,web-infra-dev/rspack,Devin,closed,33,33_ahash_uint_methods_fnv,perf,closed,no_performance_benefit,runtime_library,hash_map_replacement|fxhasher,none,narrative,ci_auto,insufficient,insufficient,reject_close,evidence_required,evidence_required,medium,False,high,no_performance_benefit,performance_related_concern,,True,none,none,172,40,1,94,78,0,0,3,3,0,False,1.147,False,False,False,False,False,False,True,narrative_only_no_benchmark,No performance regression occurred; PR closed because expected improvement was not observed. The author/maintainer hardfist closed the PR after the benchmark report.,PR body contains only a narrative claim; CodSpeed provided post‑hoc benchmark but no reproducible steps or before/after metrics from the author.,Improve hash performance by using FxHasher instead of the default hasher.,Devin replaced HashMap/HashSet with FxHasher across 40 files; CodSpeed benchmark reported no performance alteration; PR closed shortly after without merge.,other,other
3147449966,[DataGrid] Add IsFixed parameter,https://github.com/microsoft/fluentui-blazor/pull/3921,microsoft/fluentui-blazor,Copilot,closed,,38,feat,closed,closed_after_approval_no_merge_unknown,application_control_flow,skip_hash_computation|static_dataset_optimization|refresh_reduction,none,narrative|unit_test,code_reading,partial,partial,fix_in_pr,technical_stack,technical_stack,medium,True,high,simplify_implementation,correctness_or_bug,correctness|design_or_approach|tests,False,none,none,393,16,10,334,59,10,2,7,9,2,True,43.246,False,False,False,False,True,True,True,narrative_only_no_benchmark,"After CHANGES_REQUESTED, Copilot removed explicit default and later removed hash computation entirely per maintainer request; all feedback addressed within the PR.","Unit tests cover IsFixed behaviour, but no benchmark or profiling data is provided to quantify the performance improvement.",Skip hash computation for static datasets to reduce unnecessary CPU cycles and automatic refreshes.,"Copilot added IsFixed parameter to skip hash computation; maintainers requested complete hash removal and explicit default; agent iterated and approvals given, but PR closed without merge for unknown reason.",other,other
3147503921,docs: Upgrade Docusaurus from 3.7.0 to 3.8.1,https://github.com/remotion-dev/remotion/pull/5375,remotion-dev/remotion,Copilot,merged,,7,docs,merged,merged_after_review_fix,build,dependency_upgrade|docs_build_performance|build_tool_upgrade,none,narrative,code_reading|manual_runtime_testing,partial,partial,fix_in_pr,technical_stack,technical_stack,low,True,high,hydration_error_and_design,correctness_or_bug,scope|correctness|design_or_approach,False,none,none,7543,19,12,3548,3818,2,0,7,7,0,False,19.1,False,False,False,False,False,True,True,narrative_only_no_benchmark,"After CHANGES_REQUESTED to clean up and a later comment requesting correct useColorMode refactor, Copilot reverted unnecessary files and implemented CSS-based theme switching; approved and merged.","PR body includes steps to start a dev server and verify features, but no benchmark data supports the general performance claim of the upgrade.",Upgrading Docusaurus from 3.7.0 to 3.8.1 improves performance and provides access to latest features and bug fixes.,Dependency upgrade merged after review to discard unnecessary changes and fix useColorMode hydration with CSS approach per Docusaurus docs.,after_review_iteration,other
3147883994,Optimize code for performance and bugs,https://github.com/haydenbleasel/kibo/pull/153,haydenbleasel/kibo,Cursor,merged,,12,fix,merged,merged_small_scope_low_risk,frontend_react,react_memoization|event_listener_cleanup|css_variable_optimization|usestate_antipattern_fix,event_listener_memory_leak|missing_useMemo|useState_object_creation,narrative,code_reading,insufficient,insufficient,ignore,technical_stack,technical_stack,medium,False,high,dependency_array_issues,correctness_or_bug,correctness|design_or_approach|perf_evidence,False,"event_listener_memory_leak, missing_useMemo, useState_object_creation",none,1709,13,7,809,608,3,3,2,5,0,False,6.12,True,False,False,False,False,True,True,narrative_only_no_benchmark,Bot-flagged issues such as stale closures in gantt and overlay bug in dialog-stack were noted but not fixed before merge.,No performance evidence provided; only narrative claims of reduced re-renders and memory improvements.,"Reduce re-renders and memory usage via memoization, event listener cleanup, and CSS variable optimization across multiple React components.",Cursor proposed React memoization and event cleanup; bots flagged dependency and functional issues; merged in 6h without benchmark and with some warnings unaddressed.,small_scope_low_risk,scope_too_large
3147975254,feat: optimize Prisma queries by replacing findFirst with findUnique where applicable,https://github.com/calcom/cal.com/pull/21826,calcom/cal.com,Devin,merged,29,29,feat,merged,merged_after_review_approval,database_orm,prisma_query_optimization|findFirst_to_findUnique|unique_index_lookup,inefficient_orm_usage,narrative,code_reading|ci_validation,insufficient,insufficient,not_applicable,technical_stack,technical_stack,medium,False,high,manual_correctness_verification,correctness_or_bug,correctness|design_or_approach,False,inefficient_orm_usage (using findFirst on unique fields),none,859,162,6,448,411,1,0,4,4,0,False,35.84,False,False,False,False,False,True,True,narrative_only_no_benchmark,No regressions reported; CI and manual review confirmed correctness.,No before/after performance measurement; only narrative claim of O(1) lookup benefit.,Replacing findFirst with findUnique for unique-key queries improves database performance via unique index lookups.,Devin systematically replaced findFirst with findUnique on unique-key queries across 162 non-API/non-test files; merged after maintainer manually verified all Prisma queries and CI passed.,after_review_iteration,other
3148090723,Optimize pytest startup via lazy runtime imports,https://github.com/jaseci-labs/jaseci/pull/2146,jaseci-labs/jaseci,OpenAI_Codex,closed,11,11,perf,closed,functional_failure_tests_fail_no_benchmark,python_runtime_import,lazy_import|startup_time|import_optimization,none,narrative,unknown,insufficient,insufficient,reject_close,evidence_required,evidence_required,low,False,high,tests_failing,no_review_text,,False,eager_import_on_startup,none,19,1,1,17,2,0,0,0,0,0,False,,False,False,False,False,False,False,False,tests_failing_no_benchmark,"PR closed without merge; tests reported failing, no follow-up fixes.",Tests listed as failures; no performance data or working test suite provided.,Reduce Python startup time by lazy-loading JacMachine only when needed.,"Small lazy import refactor by OpenAI_Codex; tests listed as failures, no review interaction; closed without merge.",other,functional_or_correctness
3148127134,Optimize resolveType lookup with reverse map,https://github.com/sikanhe/gqtx/pull/79,sikanhe/gqtx,Devin,closed,36,36,perf,closed,stale_no_review_engagement,runtime_library,type_resolution_lookup|reverse_map_optimization|schema_build_performance,none,narrative,unknown,insufficient,insufficient,reject_close,process,process,medium,False,medium,stale_inactivity,no_review_text,,False,none,none,7825,3,1,3046,4779,0,0,2,2,0,False,207.64,False,False,False,False,False,False,True,narrative_only_no_review,No regressions identified; PR closed without merge due to inactivity.,"No benchmark, profiler, or numeric performance evidence; only complexity analysis in PR body and attached report.","O(1) reverse map lookup improves type resolution performance for Union/Interface types, eliminating O(n) linear search.",Devin added reverse map for O(1) type resolution with narrative perf claim; no human review; PR auto-closed after 7 days inactivity.,without_formal_review,stale_or_inactivity
3148216316,Add context window percentage to ClickHouse,https://github.com/WorkflowAI/WorkflowAI/pull/456,WorkflowAI/WorkflowAI,Cursor,open,8,8,feat,open,open_pending_review_and_implementation,database_storage,precomputed_context_window_percentage|query_performance|denormalized_storage,none,narrative,unknown,unknown,unknown,not_applicable,process,process,medium,False,medium,priority_scheduling,no_review_text,,False,none,none,356,1,2,351,5,1,0,2,2,0,False,13.34,False,False,False,False,False,True,True,spec_only_no_implementation,Not applicable.,Design spec only; no benchmark or reproducible performance data.,Precomputed context_window_usage_percent field will simplify analytical queries by avoiding on-the-fly joins and calculations.,Spec-only PR by Cursor proposing a new ClickHouse field for precomputed context window usage percentage; open with a 'not priority' comment from maintainer.,other,other
3148267777,Add unified performance message support to ntttcp test cases,https://github.com/microsoft/lisa/pull/3863,microsoft/lisa,Copilot,merged,,-1,feat,merged,merged_after_iterative_review,test_infra_observability,unified_perf_messaging|network_perf_metrics|metric_reporting,none,narrative,code_reading,partial,partial,fix_in_pr,technical_stack,technical_stack,medium,False,high,metric_specification_accuracy,design_or_approach,design_or_approach|correctness|metric_accuracy|code_quality,False,none,none,1231,4,18,718,513,28,26,29,55,1,True,94.25,False,False,False,False,False,True,True,narrative_feature_no_perf_validation,All feedback addressed in subsequent commits within the PR; no revert needed.,"PR includes test instructions and unit test claims, but no CI test results provided; flake8 formatting issues caught by maintainers via manual review.","Enable unified performance message reporting for ntttcp test cases, improving data analysis capabilities and standardizing metrics across the LISA framework.","Copilot iterated on unified perf messages with 28 inline reviews; maintainer feedback on relativity, units, and protocol_type; merged after 2 approvals.",after_review_iteration,other
3148602658,perf: optimize string concatenation in template generation,https://github.com/Yamashou/gqlgenc/pull/289,Yamashou/gqlgenc,Devin,closed,36,36,perf,closed,stale_inactivity,build_code_generation,string_concatenation_optimization|fmt_fprintf_replacement|code_generation_memory_reduction,excessive_string_allocation,narrative,unknown,insufficient,insufficient,reject_close,process,process,low,False,medium,stale_inactivity,no_review_text,,False,excessive_string_allocation,none,104,3,3,99,5,0,0,1,1,0,False,170.73,False,False,False,False,False,False,True,narrative_only_no_benchmark,PR was closed without merge; no regression handling occurred because the change was never accepted.,"No before/after measurements, benchmarks, or profiler output; the PR relies solely on a narrative analysis report and the code change.",Replace string concatenation with fmt.Fprintf in generator templates to reduce temporary string allocations and GC pressure.,"Devin PR with small string concat optimization and narrative report; no maintainer engagement, closed after ~7 days without merge.",other,stale_or_inactivity
3148897416,Implement lazy loading of networks,https://github.com/stefanobartoletti/nuxt-social-share/pull/373,stefanobartoletti/nuxt-social-share,OpenAI_Codex,closed,-1,-1,feat,closed,functional_failure_tests_failed,frontend_ui,lazy_load|dynamic_import|async_composable,none,narrative,unknown,unknown,unknown,reject_close,technical_stack,technical_stack,medium,False,medium,type_safety,code_quality,type_safety,False,none,none,82,6,1,30,52,1,1,0,1,0,False,50.63,False,False,False,False,False,True,True,narrative_only_no_tests_passing,Author closed PR after ~2 days with failing tests; no regression fix cycle occurred.,No benchmark or performance measurements; only structural claim of improved loading due to lazy imports.,Lazy loading reduces bundle size and initial load time by only importing needed network modules on demand.,"Codex implemented lazy loading via dynamic imports; tests failed, no human review; author closed PR after ~2 days.",other,functional_or_correctness
3149241573,Fix HSL format to use whole numbers for percentages instead of decimal places,https://github.com/microsoft/vscode/pull/251578,microsoft/vscode,Copilot,merged,,39,fix,merged,merged_small_scope_low_risk,runtime_library,hsl_format_rounding|decimal_truncation|format_performance,none,narrative,code_reading,sufficient,sufficient,not_applicable,technical_stack,technical_stack,low,False,high,no_review_text,no_review_text,correctness,False,none,none,30,2,2,28,2,3,0,0,0,0,False,2.477,True,False,False,False,True,True,False,narrative_perf_claim_no_benchmark,No regressions raised; PR merged without issues.,"The PR includes before/after examples, unit tests, and the behavior change is deterministic; no benchmark was requested or needed.",Using Math.round instead of toFixed(2) improves performance (~7x faster) and removes unnecessary decimal places in HSL formatting.,Copilot replaced toFixed(2) with Math.round for HSL percentages; no review feedback; fast merge after three approvals.,small_scope_low_risk,scope_too_large
3150133933,Improve union field inference in Go compiler,https://github.com/mochilang/mochi/pull/1134,mochilang/mochi,OpenAI_Codex,merged,47,47,perf,merged,merged_small_scope_low_risk,build,union_type_inference|compiler_type_check_optimization,none,narrative,unknown,unknown,unknown,not_applicable,process,process,medium,False,medium,,no_review_text,,False,none,none,56,1,1,31,25,0,0,0,0,0,False,0.091,True,False,False,False,False,False,False,narrative_only_no_benchmark,No regressions reported; PR merged without incident.,"No benchmark, profiling, or test output provided; only a go test command mentioned in body but not run as part of review.",Refine union field inference to improve compiler performance.,"Small 56-line compiler inference fix, self-merged in ~5 minutes without review; no benchmark or evidence beyond narrative improvement claim.",small_scope_low_risk,scope_too_large
3150152410,Implement E-graph based pattern matching for efficient and robust rewriting,https://github.com/microsoft/onnxscript/pull/2395,microsoft/onnxscript,Copilot,closed,,26,feat,closed,unclear_value_maintainer_close,compiler_optimization,egraph_pattern_matching|commutative_normalization|rewrite_rule_reduction|pattern_matching_efficiency,none,narrative,code_reading|ci_auto,insufficient,insufficient,reject_close,process,process,high,True,high,unclear_value_feature_complexity,design_or_approach,correctness|design_or_approach,False,pattern_explosion_in_rewrite_rules,none,1457,7,3,1457,0,0,0,2,2,1,True,777.0,False,False,False,True,True,False,True,narrative_only_no_benchmark_or_runtime_data,PR closed without addressing CI test failures or maintainer's concerns; no follow-up commits.,PR body includes a table of rule reduction but no runtime measurements; no replication steps or profiling data.,"E-graph pattern matching reduces rule explosion, enables order-independent matching without manual commutation, and improves efficiency over traditional tree-based matching.",Copilot proposed large egraph rewriting engine; CI revealed test failures; maintainer closed due to unclear value without any performance evidence.,other,other
3150434121,Optimize simplifier loop traversal,https://github.com/hikettei/Caten/pull/430,hikettei/Caten,OpenAI_Codex,closed,,26,perf,closed,stale_no_review_engagement,application_control_flow,graph_traversal_optimization|list_consing_removal|pattern_matching_loop,none,narrative,unknown,insufficient,insufficient,reject_close,process,process,low,False,low,no_review_feedback,no_review_text,,False,unnecessary_list_consing (prior behavior),none,34,1,1,18,16,0,0,0,0,0,False,188.52,False,False,False,False,False,False,False,narrative_only_no_benchmark,PR closed without merge after 8 days; no regression was detected due to lack of review.,No benchmark or profiler evidence; only a brief summary with no before/after data.,Improve graph traversal loops and remove unnecessary list consing in FastGraph exploration.,"Single commit optimizes loop traversal and consing in pattern-matcher.lisp; closed without review or evidence, likely stale.",without_formal_review,stale_or_inactivity
3150662401,send_feedback MCP tool,https://github.com/WorkflowAI/WorkflowAI/pull/465,WorkflowAI/WorkflowAI,Cursor,merged,16,16,feat,merged,merged_after_rework,application_service,async_background_processing|fire_and_forget_pattern|model_cost_performance,none,narrative,code_reading,insufficient,insufficient,fix_in_pr,technical_stack,technical_stack,medium,False,high,coding_style_does_not_follow_conventions,design_or_approach,design_or_approach|correctness|tests|coding_style,False,none,none,35494,163,24,9750,2356,16,9,10,19,0,False,218.7,False,False,False,False,False,True,True,narrative_only,"yannbu and guillaq reworked the code, added tests, fixed cursor bot reported bugs, and ensured the feature conformed to team style within the same PR.","No benchmark, profiler, or repro steps for performance claims; only narrative assertions in PR body.",Adding send_feedback MCP tool with async fire-and-forget processing and model change to gemini-2.0-flash for cost/performance.,"Cursor implemented send_feedback tool but code did not follow team's paradigms; maintainer yannbu reworked large parts, fixing style and bugs before merging.",other,other
3151002300,Use async file system APIs instead of sync APIs in install.ts,https://github.com/microsoft/kiota/pull/6671,microsoft/kiota,Copilot,merged,11,11,perf,merged,merged_after_review_fix,application_service,async_fs_apis|non_blocking_io|install_performance,blocking_io,narrative,ci_auto,partial,partial,fix_in_pr,technical_stack,technical_stack,medium,True,high,failing_unit_tests,tests_failing,tests|correctness,False,blocking_io_sync_fs_calls,none,2733,4,5,1451,1282,3,0,2,2,1,True,25.05,False,False,False,False,False,True,True,narrative_only_no_perf_measurement,"Copilot corrected test config and mocking in commit b3bf920 after baywet's request, and all tests passed subsequently.",Test failures were reproducible in CI; no performance measurement or profiling evidence provided.,Replacing sync fs calls with async versions improves performance and follows best practices.,"Copilot replaced sync fs calls with async in install.ts; maintainer requested test fix after CI failures; Copilot fixed tests, then merged with 3 approvals.",after_review_iteration,other
3151242547,Add EnableDefaultItems=false optimization for restore operations,https://github.com/dotnet/sdk/pull/49424,dotnet/sdk,Copilot,closed,,38,feat,closed,closed_need_comprehensive_fix,build,restore_performance|item_globbing_disable|msbuild_evaluation,none,narrative,unknown,insufficient,insufficient,reject_close,technical_stack,technical_stack,medium,False,medium,scope_too_narrow,design_or_approach,design_or_approach,False,none,none,248,4,2,247,1,0,0,1,1,1,True,186.2,False,False,False,False,True,False,True,narrative_only_no_benchmark,PR closed without merge after 9 days; maintainer comment indicates desire for a more comprehensive fix.,No benchmark or profiling evidence provided; only narrative claims with expected impact numbers but no before/after measurement.,Reduce restore evaluation time from ~45 seconds to ~300ms on projects with large file counts by disabling default item globbing.,"Copilot added EnableDefaultItems=false optimization; closed by maintainer with 'we need something more comprehensive', no performance evidence or review.",other,other
3151370964,Add fast-paths for ToolLocationHelper property functions,https://github.com/dotnet/msbuild/pull/12025,dotnet/msbuild,Copilot,closed,38,38,perf,closed,no_review_engagement,build_evaluation,fast_path|reflection_avoidance|property_function_optimization,none,narrative,unknown,partial,partial,not_applicable,process,process,medium,False,medium,no_human_review,no_review_text,,False,none,none,43,3,3,43,0,0,0,1,1,1,True,0.314,False,False,False,False,False,False,True,narrative_only_no_review,PR closed without merge; no fix cycle occurred.,PR includes a unit test for fast-path but no benchmark or profiler evidence; tracing output mentioned but not reproduced in PR.,Avoid expensive reflection calls for GetPlatformSDKLocation and GetPlatformSDKDisplayName by adding direct fast-path implementations.,"Copilot added fast-paths to avoid reflection in MSBuild property functions; no human review, closed without merge likely due to inactivity.",without_formal_review,closed_without_meaningful_review
3151604419,Performance: Memoize Array.from() calls in render methods,https://github.com/assistant-ui/assistant-ui/pull/2113,assistant-ui/assistant-ui,Devin,merged,41,41,perf,merged,merged_small_scope_low_risk,frontend_ui,useMemo_optimization|react_render_perf|array_creation_memoization|unnecessary_rerenders,none,narrative,code_reading|ci_auto,insufficient,insufficient,fix_in_pr,technical_stack,technical_stack,medium,False,high,incorrect_memoization,correctness_or_bug,correctness|design_or_approach|ci_validation,False,unnecessary_array_allocation_in_render (prior behavior; not in taxonomy enum),none,218,7,4,170,48,1,0,10,10,0,False,0.321,True,False,False,False,True,True,True,narrative_only_no_benchmark,ESLint conditional hook usage and Prettier formatting errors were fixed by Devin in two follow-up commits; a bot-noted design issue (components prop memoization) was not addressed before merge.,No before/after timing data or reproduction steps; only narrative claims and a performance analysis document.,Memoizing Array.from() with useMemo reduces unnecessary re-renders and improves chat UI performance.,Devin added useMemo to several Array.from render loops; bot reviews surfaced ESLint rule violation and missed components memoization; merged after CI fixes without addressing latter.,small_scope_low_risk,scope_too_large
3151769530,Fix unsupported conversion caching,https://github.com/jdereg/java-util/pull/282,jdereg/java-util,OpenAI_Codex,merged,,22,fix,merged,merged_small_scope_low_risk,application_service,conversion_negative_caching|lookup_avoidance,none,narrative,unknown,unknown,unknown,not_applicable,technical_stack,technical_stack,low,False,high,,no_review_text,,False,uncached_failed_conversions,none,3,2,1,3,0,0,0,0,0,0,False,0.0025,True,False,False,False,False,False,False,narrative_only_no_benchmark,,"No benchmark, profiling, or even a passing test is reported; the PR body notes mvn test failed.",Caching unsupported conversions avoids repeated lookups and improves performance when unsupported types are encountered multiple times.,Extremely small caching fix (3 lines) with no review; self-merged by maintainer in seconds.,small_scope_low_risk,scope_too_large
3151820028,tool response token limits,https://github.com/WorkflowAI/WorkflowAI/pull/476,WorkflowAI/WorkflowAI,Cursor,closed,16,16,docs,closed,superseded_by_implementation_pr,documentation_design,tool_response_token_limit|pagination|output_optimization,none,narrative,code_reading,insufficient,insufficient,reject_close,process,process,low,False,high,scope_implementation_suggestion,design_or_approach,design_or_approach|feasibility,False,unbounded_response_size,none,232,1,4,202,30,1,2,4,6,0,False,52.68,False,False,False,False,False,True,True,narrative_only_discussion_doc,PR closed without merge because the suggested changes were implemented in another PR; no regression occurred.,No performance benchmark or before/after data; the PR consists only of a discussion document.,"Reduce MCP tool response sizes to stay under the 25,000 token limit.","Discussion doc proposing token-limit fixes; Cursor generated, pierrevalade reviewed inline, yannbu closed after implementation in PR #495.",other,other
3152003781,Optimize Chat API/Job schema transfer by removing HTTP payload overhead,https://github.com/liam-hq/liam/pull/2037,liam-hq/liam,Devin,merged,48,48,perf,merged,merged_small_scope_low_risk,application_service,http_payload_reduction|schema_data_removal|repository_pattern_refactor,redundant_data_transfer,narrative,code_reading,insufficient,insufficient,not_applicable,technical_stack,technical_stack,low,False,medium,none,design_or_approach,,False,redundant_data_transfer,none,66,6,3,40,26,4,2,7,9,0,False,2.8602777777777777,True,False,False,False,False,True,True,narrative_only_no_benchmark,No regressions reported; PR merged without issues.,No performance measurements or benchmarks provided; only narrative claims of reduced overhead.,Removing schemaData from HTTP payloads reduces network overhead and speeds up API calls.,Devin removed schemaData from HTTP payloads and implemented job-side retrieval using repository pattern; merged after two approve reviews without benchmark evidence.,small_scope_low_risk,scope_too_large
3152089491,Fix list literal type inference in Go compiler,https://github.com/mochilang/mochi/pull/1242,mochilang/mochi,OpenAI_Codex,closed,,47,fix,closed,self_closed_no_merge,compiler,list_literal_type_inference|avoid_slice_conversion,none,narrative,unknown,unknown,unknown,not_applicable,process,process,medium,False,medium,unknown,no_review_text,,False,none,none,3,1,1,3,0,0,0,0,0,0,False,0.136,False,False,False,False,False,False,False,narrative_only_no_benchmark,PR was closed without merge; no regression handling occurred.,No benchmarks or timing data; merely a compiler inference fix.,Preserve argument type for list literals to avoid unnecessary slice conversions.,"3-line compiler fix self-closed by author within 8 minutes; no review, no performance evidence.",other,closed_without_meaningful_review
3152159948,Refactor Go compiler variable tracking,https://github.com/mochilang/mochi/pull/1258,mochilang/mochi,OpenAI_Codex,closed,,47,refactor,closed,closed_by_author_no_review,compiler_optimization,typed_map_variable_tracking|avoid_type_conversions,none,narrative,unknown,insufficient,insufficient,not_applicable,process,process,medium,False,low,unknown,no_review_text,,False,none,none,122,1,1,76,46,0,0,0,0,0,False,0.047,False,False,False,False,False,False,False,narrative_only_no_review,PR closed without merge; no regression cycle.,No evidence of performance testing or profiling; only narrative claim in PR body.,Avoid runtime conversions by using typed maps for variable usage tracking in the Go compiler.,"Single-file Go compiler refactor with narrative performance claim; closed by author within 3 minutes, no review or testing evidence.",without_formal_review,closed_without_meaningful_review
